Date,temperatureC,dewpointC,windspeedKMH,pressureMB,pressureTendencyMB,cloudCoverOKTA,lowCloudCoverOKTA,HKm,visibilityKM
2017-01-01 06:45:00,29.375,20.55,14.4,1010.8000000000001,-1.9999999999999998,7.0,2.5,0.6,12.0
2017-01-01 07:00:00,29.233333333333334,20.666666666666668,14.4,1010.8333333333334,-1.7333333333333332,7.0,2.6666666666666665,0.6,12.0
2017-01-01 07:15:00,29.09166666666667,20.783333333333335,14.4,1010.8666666666667,-1.4666666666666666,7.0,2.833333333333333,0.6,12.0
2017-01-01 07:30:00,28.950000000000003,20.9,14.4,1010.9000000000001,-1.1999999999999997,7.0,3.0,0.6,12.0
2017-01-01 07:45:00,28.808333333333334,21.016666666666666,14.4,1010.9333333333334,-0.9333333333333331,7.0,3.1666666666666665,0.6,12.0
2017-01-01 08:00:00,28.666666666666668,21.133333333333333,14.4,1010.9666666666667,-0.6666666666666665,7.0,3.333333333333333,0.6,12.0
2017-01-01 08:15:00,28.525000000000002,21.25,14.4,1011.0,-0.3999999999999999,7.0,3.5,0.6,12.0
2017-01-01 08:30:00,28.383333333333333,21.366666666666667,14.4,1011.0333333333333,-0.1333333333333333,7.0,3.6666666666666665,0.6,12.0
2017-01-01 08:45:00,28.241666666666667,21.483333333333334,14.4,1011.0666666666667,0.1333333333333333,7.0,3.833333333333333,0.6,12.0
2017-01-01 09:00:00,28.1,21.6,14.4,1011.1,0.4,7.0,4.0,0.6,12.0
2017-01-01 09:15:00,28.008333333333333,21.541666666666668,13.5,1011.25,0.21666666666666667,6.583333333333333,3.8333333333333335,0.6,12.0
2017-01-01 09:30:00,27.916666666666668,21.483333333333334,12.6,1011.4,0.033333333333333326,6.166666666666667,3.6666666666666665,0.6,12.0
2017-01-01 09:45:00,27.825000000000003,21.425,11.7,1011.55,-0.15000000000000002,5.75,3.5,0.6,12.0
2017-01-01 10:00:00,27.733333333333334,21.366666666666667,10.8,1011.7,-0.33333333333333337,5.333333333333333,3.3333333333333335,0.6,12.0
2017-01-01 10:15:00,27.641666666666666,21.308333333333334,9.9,1011.85,-0.5166666666666667,4.916666666666666,3.166666666666667,0.6,12.0
2017-01-01 10:30:00,27.55,21.25,9.0,1012.0,-0.7000000000000001,4.5,3.0,0.6,12.0
2017-01-01 10:45:00,27.458333333333336,21.191666666666666,8.100000000000001,1012.15,-0.8833333333333334,4.083333333333333,2.8333333333333335,0.6,12.0
2017-01-01 11:00:00,27.366666666666667,21.133333333333333,7.2,1012.3,-1.0666666666666669,3.6666666666666665,2.666666666666667,0.6,12.0
2017-01-01 11:15:00,27.275,21.075,6.300000000000001,1012.45,-1.25,3.25,2.5,0.6,12.0
2017-01-01 11:30:00,27.183333333333334,21.016666666666666,5.4,1012.6,-1.4333333333333336,2.833333333333333,2.3333333333333335,0.6,12.0
2017-01-01 11:45:00,27.09166666666667,20.958333333333332,4.5,1012.75,-1.6166666666666667,2.416666666666666,2.166666666666667,0.6,12.0
2017-01-01 12:00:00,27.0,20.9,3.6,1012.9,-1.8,2.0,2.0,0.6,12.0
2017-01-01 12:15:00,26.875,20.9,3.6,1012.9666666666667,-1.5833333333333335,2.0833333333333335,2.0,0.6,12.0
2017-01-01 12:30:00,26.75,20.9,3.6,1013.0333333333333,-1.3666666666666667,2.1666666666666665,2.0,0.6,12.0
2017-01-01 12:45:00,26.625,20.9,3.6,1013.1,-1.15,2.25,2.0,0.6,12.0
2017-01-01 13:00:00,26.5,20.9,3.6,1013.1666666666666,-0.9333333333333333,2.3333333333333335,2.0,0.6,12.0
2017-01-01 13:15:00,26.375,20.9,3.6,1013.2333333333333,-0.7166666666666666,2.4166666666666665,2.0,0.6,12.0
2017-01-01 13:30:00,26.25,20.9,3.6,1013.3,-0.5,2.5,2.0,0.6,12.0
2017-01-01 13:45:00,26.125,20.9,3.6,1013.3666666666667,-0.28333333333333344,2.583333333333333,2.0,0.6,12.0
2017-01-01 14:00:00,26.0,20.9,3.6,1013.4333333333334,-0.06666666666666665,2.6666666666666665,2.0,0.6,12.0
2017-01-01 14:15:00,25.875,20.9,3.6,1013.5,0.15000000000000013,2.75,2.0,0.6,12.0
2017-01-01 14:30:00,25.75,20.9,3.6,1013.5666666666667,0.3666666666666669,2.833333333333333,2.0,0.6,12.0
2017-01-01 14:45:00,25.625,20.9,3.6,1013.6333333333333,0.5833333333333333,2.9166666666666665,2.0,0.6,12.0
2017-01-01 15:00:00,25.5,20.9,3.6,1013.7,0.8,3.0,2.0,0.6,12.0
2017-01-01 15:15:00,25.458333333333332,20.866666666666667,3.3000000000000003,1013.5666666666667,0.6,3.0,2.0,0.6,12.0
2017-01-01 15:30:00,25.416666666666668,20.833333333333332,3.0,1013.4333333333334,0.39999999999999997,3.0,2.0,0.6,12.0
2017-01-01 15:45:00,25.375,20.799999999999997,2.7,1013.3000000000001,0.19999999999999996,3.0,2.0,0.6,12.0
2017-01-01 16:00:00,25.333333333333332,20.766666666666666,2.4000000000000004,1013.1666666666667,-1.1102230246251565e-16,3.0,2.0,0.6,12.0
2017-01-01 16:15:00,25.291666666666668,20.733333333333334,2.1,1013.0333333333334,-0.20000000000000018,3.0,2.0,0.6,12.0
2017-01-01 16:30:00,25.25,20.7,1.8000000000000003,1012.9000000000001,-0.40000000000000013,3.0,2.0,0.6,12.0
2017-01-01 16:45:00,25.208333333333332,20.666666666666664,1.5,1012.7666666666667,-0.6000000000000003,3.0,2.0,0.6,12.0
2017-01-01 17:00:00,25.166666666666668,20.633333333333333,1.2000000000000002,1012.6333333333333,-0.8000000000000003,3.0,2.0,0.6,12.0
2017-01-01 17:15:00,25.125,20.6,0.9000000000000004,1012.5,-1.0000000000000002,3.0,2.0,0.6,12.0
2017-01-01 17:30:00,25.083333333333332,20.566666666666666,0.6000000000000001,1012.3666666666667,-1.2000000000000004,3.0,2.0,0.6,12.0
2017-01-01 17:45:00,25.041666666666668,20.53333333333333,0.30000000000000027,1012.2333333333333,-1.4000000000000006,3.0,2.0,0.6,12.0
2017-01-01 18:00:00,25.0,20.5,0.0,1012.1,-1.6,3.0,2.0,0.6,12.0
2017-01-01 18:15:00,24.96666666666667,20.541666666666668,0.9,1012.0666666666667,-1.5,2.9166666666666665,2.0,0.6,12.0
2017-01-01 18:30:00,24.933333333333334,20.583333333333332,1.8,1012.0333333333333,-1.4000000000000001,2.8333333333333335,2.0,0.6,12.0
2017-01-01 18:45:00,24.9,20.625,2.7,1012.0,-1.3,2.75,2.0,0.6,12.0
2017-01-01 19:00:00,24.866666666666667,20.666666666666668,3.6,1011.9666666666667,-1.2,2.6666666666666665,2.0,0.6,12.0
2017-01-01 19:15:00,24.833333333333336,20.708333333333332,4.5,1011.9333333333334,-1.1,2.5833333333333335,2.0,0.6,12.0
2017-01-01 19:30:00,24.8,20.75,5.4,1011.9000000000001,-1.0,2.5,2.0,0.6,12.0
2017-01-01 19:45:00,24.766666666666666,20.791666666666668,6.3,1011.8666666666667,-0.8999999999999999,2.416666666666667,2.0,0.6,12.0
2017-01-01 20:00:00,24.733333333333334,20.833333333333332,7.2,1011.8333333333334,-0.7999999999999999,2.3333333333333335,2.0,0.6,12.0
2017-01-01 20:15:00,24.700000000000003,20.875,8.1,1011.8000000000001,-0.7,2.25,2.0,0.6,12.0
2017-01-01 20:30:00,24.666666666666668,20.916666666666668,9.0,1011.7666666666667,-0.5999999999999999,2.166666666666667,2.0,0.6,12.0
2017-01-01 20:45:00,24.633333333333333,20.958333333333332,9.9,1011.7333333333333,-0.4999999999999998,2.0833333333333335,2.0,0.6,12.0
2017-01-01 21:00:00,24.6,21.0,10.8,1011.7,-0.4,2.0,2.0,0.6,12.0
2017-01-01 21:15:00,24.775000000000002,20.866666666666667,10.5,1011.7833333333334,-0.2833333333333334,2.3333333333333335,2.0,0.6,12.0
2017-01-01 21:30:00,24.950000000000003,20.733333333333334,10.200000000000001,1011.8666666666667,-0.1666666666666667,2.6666666666666665,2.0,0.6,12.0
2017-01-01 21:45:00,25.125,20.6,9.9,1011.95,-0.050000000000000044,3.0,2.0,0.6,12.0
2017-01-01 22:00:00,25.3,20.466666666666665,9.600000000000001,1012.0333333333334,0.0666666666666666,3.333333333333333,2.0,0.6,12.0
2017-01-01 22:15:00,25.475,20.333333333333332,9.3,1012.1166666666667,0.18333333333333324,3.6666666666666665,2.0,0.6,12.0
2017-01-01 22:30:00,25.65,20.2,9.0,1012.2,0.29999999999999993,4.0,2.0,0.6,12.0
2017-01-01 22:45:00,25.825,20.066666666666666,8.7,1012.2833333333334,0.4166666666666665,4.333333333333333,2.0,0.6,12.0
2017-01-01 23:00:00,26.0,19.933333333333334,8.4,1012.3666666666667,0.5333333333333332,4.666666666666666,2.0,0.6,12.0
2017-01-01 23:15:00,26.175,19.799999999999997,8.100000000000001,1012.45,0.6499999999999998,5.0,2.0,0.6,12.0
2017-01-01 23:30:00,26.35,19.666666666666664,7.800000000000001,1012.5333333333334,0.7666666666666665,5.333333333333333,2.0,0.6,12.0
2017-01-01 23:45:00,26.525,19.53333333333333,7.5,1012.6166666666667,0.8833333333333332,5.666666666666666,2.0,0.6,12.0
2017-01-02 00:00:00,26.7,19.4,7.2,1012.7,1.0,6.0,2.0,0.6,12.0
2017-01-02 00:15:00,26.933333333333334,19.558333333333334,7.8,1012.625,0.8416666666666667,6.083333333333333,2.0,0.6,12.0
2017-01-02 00:30:00,27.166666666666664,19.716666666666665,8.4,1012.5500000000001,0.6833333333333333,6.166666666666667,2.0,0.6,12.0
2017-01-02 00:45:00,27.4,19.875,9.0,1012.475,0.525,6.25,2.0,0.6,12.0
2017-01-02 01:00:00,27.633333333333333,20.03333333333333,9.6,1012.4,0.3666666666666667,6.333333333333333,2.0,0.6,12.0
2017-01-02 01:15:00,27.866666666666667,20.191666666666666,10.2,1012.325,0.20833333333333337,6.416666666666667,2.0,0.6,12.0
2017-01-02 01:30:00,28.1,20.35,10.8,1012.25,0.050000000000000044,6.5,2.0,0.6,12.0
2017-01-02 01:45:00,28.333333333333332,20.508333333333333,11.4,1012.175,-0.10833333333333339,6.583333333333333,2.0,0.6,12.0
2017-01-02 02:00:00,28.566666666666666,20.666666666666668,12.0,1012.1,-0.2666666666666666,6.666666666666667,2.0,0.6,12.0
2017-01-02 02:15:00,28.8,20.825,12.6,1012.025,-0.4249999999999998,6.75,2.0,0.6,12.0
2017-01-02 02:30:00,29.03333333333333,20.983333333333334,13.2,1011.9499999999999,-0.5833333333333333,6.833333333333333,2.0,0.6,12.0
2017-01-02 02:45:00,29.266666666666666,21.141666666666666,13.8,1011.875,-0.7416666666666667,6.916666666666667,2.0,0.6,12.0
2017-01-02 03:00:00,29.5,21.3,14.4,1011.8,-0.9,7.0,2.0,0.6,12.0
2017-01-02 03:15:00,29.575,21.291666666666668,15.0,1011.625,-1.0,7.0,2.0833333333333335,0.6,12.0
2017-01-02 03:30:00,29.65,21.283333333333335,15.600000000000001,1011.4499999999999,-1.1,7.0,2.1666666666666665,0.6,12.0
2017-01-02 03:45:00,29.725,21.275,16.2,1011.275,-1.2000000000000002,7.0,2.25,0.6,12.0
2017-01-02 04:00:00,29.8,21.266666666666666,16.8,1011.1,-1.3,7.0,2.3333333333333335,0.6,12.0
2017-01-02 04:15:00,29.875,21.258333333333333,17.400000000000002,1010.925,-1.4000000000000001,7.0,2.4166666666666665,0.6,12.0
2017-01-02 04:30:00,29.95,21.25,18.0,1010.75,-1.5,7.0,2.5,0.6,12.0
2017-01-02 04:45:00,30.025,21.241666666666667,18.6,1010.575,-1.6,7.0,2.583333333333333,0.6,12.0
2017-01-02 05:00:00,30.099999999999998,21.233333333333334,19.200000000000003,1010.4,-1.7000000000000002,7.0,2.6666666666666665,0.6,12.0
2017-01-02 05:15:00,30.174999999999997,21.225,19.8,1010.225,-1.8000000000000003,7.0,2.75,0.6,12.0
2017-01-02 05:30:00,30.25,21.216666666666665,20.400000000000002,1010.0500000000001,-1.9000000000000004,7.0,2.833333333333333,0.6,12.0
2017-01-02 05:45:00,30.325,21.208333333333332,21.0,1009.875,-2.0000000000000004,7.0,2.9166666666666665,0.6,12.0
2017-01-02 06:00:00,30.4,21.2,21.6,1009.7,-2.1,7.0,3.0,0.6,12.0
2017-01-02 06:15:00,30.291666666666664,21.2,21.0,1009.7,-1.925,6.916666666666667,3.0,0.6,12.0
2017-01-02 06:30:00,30.183333333333334,21.2,20.400000000000002,1009.7,-1.75,6.833333333333333,3.0,0.6,12.0
2017-01-02 06:45:00,30.075,21.2,19.8,1009.7,-1.5750000000000002,6.75,3.0,0.6,12.0
2017-01-02 07:00:00,29.966666666666665,21.2,19.200000000000003,1009.7,-1.4,6.666666666666667,3.0,0.6,12.0
2017-01-02 07:15:00,29.858333333333334,21.2,18.6,1009.7,-1.225,6.583333333333333,3.0,0.6,12.0
2017-01-02 07:30:00,29.75,21.2,18.0,1009.7,-1.05,6.5,3.0,0.6,12.0
2017-01-02 07:45:00,29.641666666666666,21.2,17.4,1009.7,-0.875,6.416666666666667,3.0,0.6,12.0
2017-01-02 08:00:00,29.533333333333335,21.2,16.8,1009.7,-0.7,6.333333333333333,3.0,0.6,12.0
2017-01-02 08:15:00,29.425,21.2,16.200000000000003,1009.7,-0.5249999999999999,6.25,3.0,0.6,12.0
2017-01-02 08:30:00,29.316666666666666,21.2,15.600000000000001,1009.7,-0.34999999999999987,6.166666666666667,3.0,0.6,12.0
2017-01-02 08:45:00,29.208333333333336,21.2,15.0,1009.7,-0.17499999999999982,6.083333333333333,3.0,0.6,12.0
2017-01-02 09:00:00,29.1,21.2,14.4,1009.7,0.0,6.0,3.0,0.6,12.0
2017-01-02 09:15:00,29.0,21.233333333333334,14.1,1009.8666666666667,0.16666666666666666,5.833333333333333,2.9166666666666665,0.6,12.0
2017-01-02 09:30:00,28.900000000000002,21.266666666666666,13.8,1010.0333333333334,0.3333333333333333,5.666666666666667,2.8333333333333335,0.6,12.0
2017-01-02 09:45:00,28.8,21.3,13.5,1010.2,0.5,5.5,2.75,0.6,12.0
2017-01-02 10:00:00,28.7,21.333333333333332,13.200000000000001,1010.3666666666667,0.6666666666666666,5.333333333333333,2.6666666666666665,0.6,12.0
2017-01-02 10:15:00,28.6,21.366666666666667,12.9,1010.5333333333334,0.8333333333333333,5.166666666666667,2.5833333333333335,0.6,12.0
2017-01-02 10:30:00,28.5,21.4,12.600000000000001,1010.7,1.0,5.0,2.5,0.6,12.0
2017-01-02 10:45:00,28.4,21.433333333333334,12.3,1010.8666666666667,1.1666666666666665,4.833333333333334,2.416666666666667,0.6,12.0
2017-01-02 11:00:00,28.3,21.46666666666667,12.0,1011.0333333333334,1.3333333333333333,4.666666666666667,2.3333333333333335,0.6,12.0
2017-01-02 11:15:00,28.2,21.5,11.700000000000001,1011.2,1.5,4.5,2.25,0.6,12.0
2017-01-02 11:30:00,28.099999999999998,21.533333333333335,11.4,1011.3666666666667,1.6666666666666665,4.333333333333334,2.166666666666667,0.6,12.0
2017-01-02 11:45:00,28.0,21.566666666666666,11.100000000000001,1011.5333333333334,1.8333333333333333,4.166666666666667,2.0833333333333335,0.6,12.0
2017-01-02 12:00:00,27.9,21.6,10.8,1011.7,2.0,4.0,2.0,0.6,12.0
2017-01-02 12:15:00,27.841666666666665,21.650000000000002,9.9,1011.7,1.8333333333333333,3.9166666666666665,2.0833333333333335,0.6,11.833333333333334
2017-01-02 12:30:00,27.78333333333333,21.700000000000003,9.0,1011.7,1.6666666666666667,3.8333333333333335,2.1666666666666665,0.6,11.666666666666666
2017-01-02 12:45:00,27.724999999999998,21.75,8.100000000000001,1011.7,1.5,3.75,2.25,0.6,11.5
2017-01-02 13:00:00,27.666666666666664,21.8,7.200000000000001,1011.7,1.3333333333333335,3.6666666666666665,2.3333333333333335,0.6,11.333333333333334
2017-01-02 13:15:00,27.60833333333333,21.85,6.300000000000001,1011.7,1.1666666666666667,3.5833333333333335,2.4166666666666665,0.6,11.166666666666666
2017-01-02 13:30:00,27.549999999999997,21.9,5.4,1011.7,1.0,3.5,2.5,0.6,11.0
2017-01-02 13:45:00,27.491666666666667,21.95,4.500000000000001,1011.7,0.8333333333333335,3.416666666666667,2.583333333333333,0.6,10.833333333333334
2017-01-02 14:00:00,27.433333333333334,22.0,3.6000000000000005,1011.7,0.6666666666666667,3.3333333333333335,2.6666666666666665,0.6,10.666666666666666
2017-01-02 14:15:00,27.375,22.05,2.700000000000001,1011.7,0.5,3.25,2.75,0.6,10.5
2017-01-02 14:30:00,27.316666666666666,22.1,1.8000000000000007,1011.7,0.3333333333333335,3.166666666666667,2.833333333333333,0.6,10.333333333333334
2017-01-02 14:45:00,27.258333333333333,22.15,0.9000000000000004,1011.7,0.16666666666666674,3.0833333333333335,2.9166666666666665,0.6,10.166666666666666
2017-01-02 15:00:00,27.2,22.2,0.0,1011.7,0.0,3.0,3.0,0.6,10.0
2017-01-02 15:15:00,27.166666666666664,22.233333333333334,0.3,1011.6333333333333,-0.06666666666666667,3.0,3.0,0.6,10.0
2017-01-02 15:30:00,27.133333333333333,22.266666666666666,0.6,1011.5666666666667,-0.13333333333333333,3.0,3.0,0.6,10.0
2017-01-02 15:45:00,27.1,22.3,0.8999999999999999,1011.5,-0.2,3.0,3.0,0.6,10.0
2017-01-02 16:00:00,27.066666666666666,22.333333333333332,1.2,1011.4333333333334,-0.26666666666666666,3.0,3.0,0.6,10.0
2017-01-02 16:15:00,27.03333333333333,22.366666666666667,1.5,1011.3666666666667,-0.3333333333333333,3.0,3.0,0.6,10.0
2017-01-02 16:30:00,27.0,22.4,1.7999999999999998,1011.3,-0.4,3.0,3.0,0.6,10.0
2017-01-02 16:45:00,26.96666666666667,22.433333333333334,2.1,1011.2333333333333,-0.4666666666666667,3.0,3.0,0.6,10.0
2017-01-02 17:00:00,26.933333333333334,22.46666666666667,2.4,1011.1666666666666,-0.5333333333333333,3.0,3.0,0.6,10.0
2017-01-02 17:15:00,26.9,22.5,2.6999999999999997,1011.1,-0.6,3.0,3.0,0.6,10.0
2017-01-02 17:30:00,26.866666666666667,22.533333333333335,3.0,1011.0333333333333,-0.6666666666666666,3.0,3.0,0.6,10.0
2017-01-02 17:45:00,26.833333333333336,22.566666666666666,3.3,1010.9666666666667,-0.7333333333333333,3.0,3.0,0.6,10.0
2017-01-02 18:00:00,26.8,22.6,3.6,1010.9,-0.8,3.0,3.0,0.6,10.0
2017-01-02 18:15:00,26.75,22.625,3.9,1010.8833333333333,-0.75,3.3333333333333335,3.0,0.6,10.0
2017-01-02 18:30:00,26.7,22.650000000000002,4.2,1010.8666666666667,-0.7000000000000001,3.6666666666666665,3.0,0.6,10.0
2017-01-02 18:45:00,26.65,22.675,4.5,1010.85,-0.65,4.0,3.0,0.6,10.0
2017-01-02 19:00:00,26.6,22.7,4.8,1010.8333333333334,-0.6,4.333333333333333,3.0,0.6,10.0
2017-01-02 19:15:00,26.55,22.725,5.1,1010.8166666666667,-0.55,4.666666666666666,3.0,0.6,10.0
2017-01-02 19:30:00,26.5,22.75,5.4,1010.8,-0.5,5.0,3.0,0.6,10.0
2017-01-02 19:45:00,26.45,22.775,5.7,1010.7833333333333,-0.44999999999999996,5.333333333333333,3.0,0.6,10.0
2017-01-02 20:00:00,26.4,22.8,6.0,1010.7666666666667,-0.39999999999999997,5.666666666666666,3.0,0.6,10.0
2017-01-02 20:15:00,26.35,22.825,6.3,1010.75,-0.35,6.0,3.0,0.6,10.0
2017-01-02 20:30:00,26.3,22.849999999999998,6.6,1010.7333333333333,-0.29999999999999993,6.333333333333333,3.0,0.6,10.0
2017-01-02 20:45:00,26.25,22.875,6.9,1010.7166666666667,-0.2499999999999999,6.666666666666666,3.0,0.6,10.0
2017-01-02 21:00:00,26.2,22.9,7.2,1010.7,-0.2,7.0,3.0,0.6,10.0
2017-01-02 21:15:00,26.25,22.883333333333333,7.2,1010.8666666666667,-0.016666666666666663,6.916666666666667,2.9166666666666665,0.6,10.166666666666666
2017-01-02 21:30:00,26.3,22.866666666666667,7.2,1011.0333333333334,0.16666666666666669,6.833333333333333,2.8333333333333335,0.6,10.333333333333334
2017-01-02 21:45:00,26.35,22.849999999999998,7.2,1011.2,0.35000000000000003,6.75,2.75,0.6,10.5
2017-01-02 22:00:00,26.4,22.833333333333332,7.2,1011.3666666666667,0.5333333333333334,6.666666666666667,2.6666666666666665,0.6,10.666666666666666
2017-01-02 22:15:00,26.45,22.816666666666666,7.2,1011.5333333333334,0.7166666666666668,6.583333333333333,2.5833333333333335,0.6,10.833333333333334
2017-01-02 22:30:00,26.5,22.799999999999997,7.2,1011.7,0.9000000000000001,6.5,2.5,0.6,11.0
2017-01-02 22:45:00,26.55,22.78333333333333,7.2,1011.8666666666667,1.0833333333333335,6.416666666666667,2.416666666666667,0.6,11.166666666666666
2017-01-02 23:00:00,26.6,22.766666666666666,7.2,1012.0333333333334,1.2666666666666668,6.333333333333333,2.3333333333333335,0.6,11.333333333333334
2017-01-02 23:15:00,26.65,22.75,7.2,1012.2,1.4500000000000002,6.25,2.25,0.6,11.5
2017-01-02 23:30:00,26.7,22.733333333333334,7.2,1012.3666666666667,1.6333333333333335,6.166666666666667,2.166666666666667,0.6,11.666666666666666
2017-01-02 23:45:00,26.75,22.716666666666665,7.2,1012.5333333333334,1.8166666666666667,6.083333333333333,2.0833333333333335,0.6,11.833333333333334
2017-01-03 00:00:00,26.8,22.7,7.2,1012.7,2.0,6.0,2.0,0.6,12.0
2017-01-03 00:15:00,27.1,22.466666666666665,7.5,1012.6416666666667,1.775,6.0,2.0,0.6,12.0
2017-01-03 00:30:00,27.4,22.233333333333334,7.800000000000001,1012.5833333333334,1.55,6.0,2.0,0.6,12.0
2017-01-03 00:45:00,27.7,22.0,8.1,1012.5250000000001,1.325,6.0,2.0,0.6,12.0
2017-01-03 01:00:00,28.0,21.766666666666666,8.4,1012.4666666666667,1.1,6.0,2.0,0.6,12.0
2017-01-03 01:15:00,28.3,21.53333333333333,8.700000000000001,1012.4083333333333,0.875,6.0,2.0,0.6,12.0
2017-01-03 01:30:00,28.6,21.299999999999997,9.0,1012.35,0.6499999999999999,6.0,2.0,0.6,12.0
2017-01-03 01:45:00,28.9,21.066666666666666,9.3,1012.2916666666667,0.42500000000000004,6.0,2.0,0.6,12.0
2017-01-03 02:00:00,29.2,20.833333333333332,9.600000000000001,1012.2333333333333,0.19999999999999996,6.0,2.0,0.6,12.0
2017-01-03 02:15:00,29.5,20.599999999999998,9.9,1012.175,-0.02499999999999991,6.0,2.0,0.6,12.0
2017-01-03 02:30:00,29.799999999999997,20.366666666666667,10.200000000000001,1012.1166666666667,-0.25,6.0,2.0,0.6,12.0
2017-01-03 02:45:00,30.099999999999998,20.133333333333333,10.5,1012.0583333333334,-0.4750000000000001,6.0,2.0,0.6,12.0
2017-01-03 03:00:00,30.4,19.9,10.8,1012.0,-0.7,6.0,2.0,0.6,12.0
2017-01-03 03:15:00,30.474999999999998,19.95,10.8,1011.825,-0.8166666666666667,6.0,2.0833333333333335,0.6,12.0
2017-01-03 03:30:00,30.549999999999997,20.0,10.8,1011.65,-0.9333333333333333,6.0,2.1666666666666665,0.6,12.0
2017-01-03 03:45:00,30.625,20.049999999999997,10.8,1011.475,-1.05,6.0,2.25,0.6,12.0
2017-01-03 04:00:00,30.7,20.099999999999998,10.8,1011.3,-1.1666666666666667,6.0,2.3333333333333335,0.6,12.0
2017-01-03 04:15:00,30.775,20.15,10.8,1011.125,-1.2833333333333332,6.0,2.4166666666666665,0.6,12.0
2017-01-03 04:30:00,30.85,20.2,10.8,1010.95,-1.4,6.0,2.5,0.6,12.0
2017-01-03 04:45:00,30.925,20.25,10.8,1010.775,-1.5166666666666666,6.0,2.583333333333333,0.6,12.0
2017-01-03 05:00:00,31.0,20.3,10.8,1010.6,-1.6333333333333333,6.0,2.6666666666666665,0.6,12.0
2017-01-03 05:15:00,31.075,20.35,10.8,1010.425,-1.75,6.0,2.75,0.6,12.0
2017-01-03 05:30:00,31.15,20.4,10.8,1010.25,-1.8666666666666667,6.0,2.833333333333333,0.6,12.0
2017-01-03 05:45:00,31.225,20.45,10.8,1010.0749999999999,-1.9833333333333334,6.0,2.9166666666666665,0.6,12.0
